claim_id,person_id,age,sex,state,benefit_type,years_contributed,prior_claim_count,prior_denial_count,overpayment_flag,has_representative,filing_channel,employment_status,suspicious_ip_flag,bank_country_match_flag,doc_inconsistency_count,days_since_last_claim,claim_amount,monthly_benefit,is_fraud
CLM108348,PID58348,50,F,PA,Retirement,32,2,1,0,0,Online,Unemployed,0,1,0,294,1483.01,52.0,1
CLM108349,PID58349,24,F,GA,Survivors,28,2,0,1,0,Online,Unemployed,0,1,1,2180,1698.58,75.8,1
CLM108350,PID58350,48,F,PA,Disability,27,1,0,0,0,FieldOffice,Retired,0,1,0,2557,2047.88,98.8,0
CLM108351,PID58351,65,M,NC,Retirement,36,1,0,0,0,FieldOffice,Employed,0,0,0,1140,1412.83,39.71,1
CLM108352,PID58352,64,F,AZ,SSI,42,1,1,0,0,FieldOffice,Disabled,0,1,0,2855,1593.04,157.32,0
CLM108353,PID58353,70,M,LA,Retirement,24,2,1,0,1,FieldOffice,Unemployed,0,1,2,342,1300.52,40.14,0
CLM108354,PID58354,36,F,CA,Disability,37,1,0,0,0,Online,Retired,0,1,0,1144,1116.9,81.8,0
CLM108355,PID58355,23,F,WA,Retirement,10,2,0,0,0,Online,Retired,0,1,0,2562,962.2,40.59,0
CLM108356,PID58356,66,F,LA,Retirement,30,1,1,0,0,FieldOffice,Employed,0,1,0,2861,1295.53,53.45,0
CLM108357,PID58357,67,F,OH,Retirement,3,2,1,0,0,Mail,Disabled,0,1,1,2205,678.01,31.19,0
CLM108358,PID58358,29,M,AZ,Disability,17,3,0,0,0,FieldOffice,Employed,0,1,2,863,1324.64,89.04,1
CLM108359,PID58359,40,F,LA,Retirement,15,0,0,0,1,FieldOffice,Disabled,1,1,2,2182,1043.66,30.91,1
CLM108360,PID58360,71,F,VA,Disability,41,0,0,0,1,Online,Employed,0,1,0,1257,2313.16,284.88,0
CLM108361,PID58361,86,F,LA,SSI,22,1,0,0,0,FieldOffice,Employed,0,1,0,1287,1173.65,33.25,0
CLM108362,PID58362,76,F,NY,Disability,25,0,0,0,0,Online,Disabled,0,1,0,2335,1842.52,137.17,0
CLM108363,PID58363,53,M,PA,Retirement,23,5,0,0,0,FieldOffice,Employed,0,1,0,2601,1124.98,40.21,0
CLM108364,PID58364,20,F,TX,Retirement,11,2,0,0,1,Online,Employed,0,1,1,122,663.29,38.29,0
CLM108365,PID58365,75,M,NJ,Disability,28,1,0,0,0,Online,Retired,0,1,0,460,1487.74,80.34,0
CLM108366,PID58366,72,M,AZ,Retirement,26,2,1,0,0,FieldOffice,Employed,0,1,1,2395,1873.91,107.86,0
CLM108367,PID58367,74,F,WA,SSI,17,1,0,0,0,Online,Unemployed,0,1,0,1499,788.44,42.84,0
CLM108368,PID58368,34,F,OH,SSI,39,0,0,0,0,FieldOffice,Unemployed,0,1,1,1856,1656.8,64.82,1
CLM108369,PID58369,56,M,CA,Retirement,38,1,0,0,0,Online,Retired,0,1,0,1262,1601.92,53.47,0
CLM108370,PID58370,85,M,VA,Retirement,12,0,0,0,1,FieldOffice,Retired,0,0,0,1494,662.92,56.48,1
CLM108371,PID58371,72,F,TX,SSI,18,0,0,0,0,Phone,Employed,0,0,0,1290,575.12,18.31,0
CLM108372,PID58372,62,F,GA,Disability,30,1,0,0,0,Online,Disabled,1,1,1,1937,2064.46,57.98,0
CLM108373,PID58373,18,F,GA,Disability,20,4,2,0,0,Online,Employed,0,1,0,3071,1258.33,45.51,0
CLM108374,PID58374,38,F,OH,Retirement,23,1,1,0,1,Online,Retired,0,0,1,3463,684.4,35.27,0
CLM108375,PID58375,38,F,TX,Retirement,15,1,0,0,1,Phone,Retired,1,1,0,1519,831.98,43.92,0
CLM108376,PID58376,69,F,IL,SSI,15,2,0,0,0,FieldOffice,Unemployed,0,1,0,47,1173.0,34.93,0
CLM108377,PID58377,60,F,FL,Retirement,20,0,0,0,1,FieldOffice,Disabled,1,1,0,3110,1175.5,37.24,0
CLM108378,PID58378,69,F,TX,Survivors,26,0,0,0,1,Online,Unemployed,0,1,0,3141,753.92,21.08,0
CLM108379,PID58379,84,F,TX,Retirement,27,2,1,0,1,Online,Retired,0,1,0,1513,1438.11,50.03,0
CLM108380,PID58380,61,M,NC,SSI,17,0,0,0,0,Online,Employed,0,1,0,1216,523.86,30.38,1
CLM108381,PID58381,49,M,MI,Disability,14,1,0,0,0,Online,Unemployed,0,1,0,1898,918.17,28.8,0
CLM108382,PID58382,27,M,IL,Retirement,13,1,1,0,0,FieldOffice,Employed,0,1,1,1422,491.03,28.12,0
CLM108383,PID58383,81,F,MI,Retirement,35,0,0,1,1,Online,Retired,0,1,2,3515,895.76,82.41,0
CLM108384,PID58384,86,M,TX,Disability,45,0,0,0,0,Online,Unemployed,0,1,1,2587,1536.61,49.76,0
CLM108385,PID58385,85,F,TX,Retirement,29,0,0,0,0,Online,Unemployed,0,0,1,3155,1698.11,67.57,0
CLM108386,PID58386,45,M,LA,Disability,0,1,0,0,0,Phone,Retired,0,0,1,1018,797.36,30.51,1
CLM108387,PID58387,70,F,LA,Retirement,31,2,1,0,0,Online,Unemployed,0,1,0,1047,967.17,57.19,0
CLM108388,PID58388,68,F,NY,Retirement,37,1,1,0,0,FieldOffice,Unemployed,0,1,2,1753,1589.27,187.78,0
CLM108389,PID58389,70,M,LA,Disability,19,2,0,0,1,Online,Employed,0,1,1,3520,918.38,38.52,1
CLM108390,PID58390,21,M,NC,Disability,34,1,0,0,0,Online,Retired,0,1,1,2265,1608.38,54.77,0
CLM108391,PID58391,34,M,MI,Disability,36,1,0,0,1,Mail,Disabled,0,1,0,2706,2084.84,63.38,1
CLM108392,PID58392,84,F,NJ,Disability,38,0,0,0,0,Online,Employed,0,1,0,420,1885.77,55.17,0
CLM108393,PID58393,64,F,MI,Disability,19,1,1,0,1,Online,Retired,0,1,1,2322,894.79,29.43,0
CLM108394,PID58394,73,F,NY,Disability,26,0,0,0,0,Phone,Retired,0,1,0,3065,1526.56,75.59,0
CLM108395,PID58395,40,M,CA,Retirement,27,1,1,0,1,Online,Disabled,0,1,0,930,1145.09,68.19,0
CLM108396,PID58396,35,M,OH,Retirement,38,1,0,0,1,FieldOffice,Retired,0,1,0,430,1659.8,98.57,0
CLM108397,PID58397,18,M,FL,Retirement,21,1,0,0,0,Phone,Employed,0,1,0,86,906.23,39.69,0
CLM108398,PID58398,52,F,NY,Disability,34,1,0,0,1,Online,Unemployed,0,1,0,1246,1862.35,112.11,0
CLM108399,PID58399,81,M,IL,Disability,28,0,0,0,1,Online,Retired,0,1,1,1772,1524.79,66.03,0
CLM108400,PID58400,75,F,WA,Retirement,35,2,1,0,1,Online,Unemployed,0,1,0,2738,1803.95,62.53,0
CLM108401,PID58401,76,F,PA,Disability,33,1,0,0,0,FieldOffice,Employed,0,1,0,2232,1909.49,192.97,0
CLM108402,PID58402,18,F,AZ,Retirement,18,0,0,0,0,FieldOffice,Employed,0,1,0,1451,980.61,45.14,0
CLM108403,PID58403,20,F,CA,Disability,28,3,1,0,0,FieldOffice,Retired,0,1,0,451,1321.42,50.02,0
CLM108404,PID58404,84,F,WA,Retirement,18,2,0,0,0,FieldOffice,Disabled,0,1,0,810,1527.45,45.74,0
CLM108405,PID58405,54,F,WA,Disability,25,0,0,0,0,Online,Retired,0,1,0,1251,1230.94,40.94,0
CLM108406,PID58406,46,F,GA,Disability,42,2,0,0,1,Online,Unemployed,0,1,0,2565,1864.56,73.27,0
CLM108407,PID58407,50,F,PA,Survivors,21,0,0,0,0,Phone,Employed,1,1,1,2894,584.41,20.15,0
CLM108408,PID58408,78,F,NY,Survivors,19,0,0,0,1,Mail,Employed,1,1,0,1169,1508.02,80.87,0
CLM108409,PID58409,21,F,CA,Disability,23,2,0,0,0,Mail,Employed,0,1,0,1957,901.1,85.71,0
CLM108410,PID58410,31,F,VA,Survivors,32,2,0,0,1,Online,Employed,0,0,0,2498,1583.33,60.05,0
CLM108411,PID58411,50,M,GA,Retirement,32,0,0,0,0,Online,Employed,0,1,1,2058,1845.37,76.99,0
CLM108412,PID58412,39,M,TX,Retirement,29,0,0,0,1,FieldOffice,Employed,0,1,0,3275,987.76,31.43,0
CLM108413,PID58413,65,F,AZ,SSI,17,0,0,0,0,Online,Employed,0,1,1,2909,1043.45,79.94,0
CLM108414,PID58414,20,M,NC,SSI,23,1,0,0,1,Online,Employed,0,1,0,2221,505.07,14.41,0
CLM108415,PID58415,40,M,PA,Disability,39,1,1,0,0,Online,Disabled,0,1,0,2788,2250.88,69.71,0
CLM108416,PID58416,85,F,PA,Retirement,10,1,0,1,0,Online,Employed,0,1,2,3071,683.59,22.13,0
CLM108417,PID58417,38,F,WA,Survivors,28,0,0,0,0,Online,Unemployed,0,1,0,547,1631.2,79.64,0
CLM108418,PID58418,60,M,NY,Retirement,23,0,0,0,0,FieldOffice,Employed,0,1,0,1510,1159.03,67.3,0
CLM108419,PID58419,43,M,LA,Retirement,30,1,0,0,0,FieldOffice,Retired,0,1,1,570,1571.37,49.47,0
CLM108420,PID58420,58,M,PA,Disability,26,0,0,0,0,FieldOffice,Employed,0,1,1,2282,941.8,49.57,0
CLM108421,PID58421,55,M,AZ,Retirement,10,3,0,1,0,Phone,Unemployed,0,1,1,3492,712.72,31.23,0
CLM108422,PID58422,28,F,TX,Retirement,31,0,0,0,1,Online,Employed,0,1,0,607,913.21,53.91,0
CLM108423,PID58423,46,F,MI,Survivors,15,3,0,0,0,Online,Unemployed,0,1,0,1977,760.71,30.05,0
CLM108424,PID58424,77,F,VA,Retirement,13,0,0,0,1,Phone,Employed,0,1,0,2929,1247.24,48.03,1
CLM108425,PID58425,84,F,CA,SSI,26,3,0,0,0,Phone,Retired,0,1,1,2395,919.88,107.19,0
CLM108426,PID58426,82,F,PA,SSI,21,0,0,0,1,Phone,Retired,0,1,0,1541,1213.55,101.23,0
CLM108427,PID58427,78,F,AZ,Survivors,17,3,1,0,0,Mail,Unemployed,0,1,0,3340,1161.55,44.32,0
CLM108428,PID58428,36,F,CA,SSI,21,0,0,0,0,Online,Disabled,1,1,0,3148,878.22,27.8,0
CLM108429,PID58429,63,F,GA,Disability,18,1,0,0,0,FieldOffice,Employed,0,0,1,3300,690.62,21.62,0
CLM108430,PID58430,66,F,VA,Disability,40,1,0,0,0,Online,Employed,0,1,2,2140,1419.83,90.17,0
CLM108431,PID58431,39,F,VA,Survivors,28,1,0,0,1,FieldOffice,Employed,1,1,1,2759,1617.74,52.63,0
CLM108432,PID58432,74,F,GA,Disability,23,1,1,0,1,Online,Employed,0,1,0,590,1395.85,86.58,0
CLM108433,PID58433,31,F,PA,Retirement,33,0,0,1,1,Online,Employed,0,1,1,1790,987.59,39.87,0
CLM108434,PID58434,61,M,PA,Disability,23,2,1,0,1,Online,Employed,0,1,1,2079,1537.92,98.04,0
CLM108435,PID58435,33,M,GA,Disability,22,1,0,0,1,FieldOffice,Employed,0,1,0,1698,1710.24,58.37,0
CLM108436,PID58436,29,F,AZ,Disability,34,1,1,0,1,Phone,Employed,0,1,2,1778,1997.92,57.64,0
CLM108437,PID58437,72,F,IL,Disability,18,0,0,0,1,Online,Employed,0,1,0,1286,1455.41,41.71,0
CLM108438,PID58438,68,M,GA,Disability,15,3,0,0,0,Online,Unemployed,0,1,1,2155,809.8,74.07,0
CLM108439,PID58439,56,F,IL,Disability,32,2,0,0,0,Online,Disabled,0,1,2,3592,1154.0,34.1,1
CLM108440,PID58440,50,M,AZ,Disability,27,1,0,0,0,FieldOffice,Disabled,0,1,0,469,1558.52,57.87,0
CLM108441,PID58441,50,F,AZ,Retirement,27,1,0,0,0,FieldOffice,Employed,0,1,0,1242,1383.8,85.95,0
CLM108442,PID58442,46,M,FL,Disability,21,1,0,0,0,Online,Retired,0,1,0,1354,1776.69,73.84,0
CLM108443,PID58443,86,M,TX,Retirement,31,1,1,0,0,Online,Employed,0,1,0,896,1806.09,134.8,0
CLM108444,PID58444,87,M,TX,SSI,11,2,0,0,0,Phone,Unemployed,0,1,0,2069,801.18,23.08,0
CLM108445,PID58445,48,F,NJ,Survivors,6,4,1,0,0,FieldOffice,Unemployed,0,1,0,2301,713.91,25.39,0
CLM108446,PID58446,48,M,VA,Disability,21,1,0,0,0,Online,Disabled,0,1,1,903,938.14,27.73,0
CLM108447,PID58447,63,M,CA,SSI,31,1,0,0,0,Phone,Retired,0,1,2,2512,778.18,79.8,0
CLM108448,PID58448,69,M,NC,Disability,37,2,0,0,0,FieldOffice,Retired,1,1,0,1256,1315.07,41.35,0
CLM108449,PID58449,27,F,AZ,Retirement,30,1,1,0,1,Online,Disabled,0,1,1,2980,1558.22,70.4,0
CLM108450,PID58450,58,M,NY,Disability,16,4,0,1,0,Online,Employed,0,1,1,2104,686.28,54.8,0
CLM108451,PID58451,20,F,CA,Retirement,16,0,0,0,0,Online,Unemployed,0,1,0,1473,1162.45,125.33,0
CLM108452,PID58452,76,F,VA,Retirement,37,0,0,0,1,Online,Employed,0,1,3,2011,1490.03,67.71,0
CLM108453,PID58453,69,M,PA,Disability,34,4,0,0,0,Online,Employed,0,1,0,1760,1844.55,51.26,0
CLM108454,PID58454,51,F,AZ,Disability,30,2,2,0,0,FieldOffice,Retired,0,1,0,2670,1888.27,71.66,1
CLM108455,PID58455,66,M,LA,Disability,34,1,0,0,1,Mail,Retired,0,1,0,2610,1335.69,106.27,0
CLM108456,PID58456,45,M,VA,Disability,27,1,1,0,0,Online,Employed,0,1,1,1756,1044.88,119.73,1
CLM108457,PID58457,30,F,OH,Retirement,23,0,0,0,1,Online,Unemployed,0,1,1,1867,1069.72,51.28,0
CLM108458,PID58458,86,M,GA,Disability,23,3,0,0,1,Phone,Disabled,0,1,1,1599,2037.19,71.64,0
CLM108459,PID58459,84,M,AZ,Retirement,31,0,0,1,0,Mail,Employed,0,1,0,1329,1575.66,91.35,0
CLM108460,PID58460,78,F,OH,Retirement,27,2,1,0,1,Online,Employed,0,1,1,2093,786.0,78.69,0
CLM108461,PID58461,77,M,FL,Disability,5,1,0,0,0,Online,Retired,0,1,1,2409,1207.2,65.05,0
CLM108462,PID58462,88,F,AZ,Retirement,34,1,1,1,0,FieldOffice,Employed,0,1,1,3049,1672.01,79.43,0
CLM108463,PID58463,41,F,FL,Retirement,31,0,0,0,1,Online,Retired,0,1,0,2876,1132.97,47.71,0
CLM108464,PID58464,80,F,MI,Retirement,28,1,0,0,1,Online,Disabled,0,1,1,3233,1220.63,60.96,0
CLM108465,PID58465,78,F,FL,Disability,39,2,0,0,0,FieldOffice,Employed,0,1,0,2030,1227.02,110.96,0
CLM108466,PID58466,40,F,CA,Survivors,17,0,0,0,0,Online,Employed,0,1,1,2160,521.79,47.11,0
CLM108467,PID58467,47,M,GA,SSI,14,2,1,0,0,Phone,Retired,0,0,0,2363,398.86,19.62,0
CLM108468,PID58468,77,M,NY,Disability,30,3,0,0,0,FieldOffice,Unemployed,0,0,0,3357,962.71,97.04,0
CLM108469,PID58469,35,F,AZ,Retirement,17,0,0,0,0,Phone,Unemployed,0,1,0,638,1185.69,67.3,0
CLM108470,PID58470,73,F,CA,Retirement,42,3,0,0,0,Online,Retired,0,1,1,188,2373.2,166.86,0
CLM108471,PID58471,70,F,GA,Retirement,18,1,0,0,0,Online,Retired,0,1,0,3325,660.92,60.97,0
CLM108472,PID58472,24,F,LA,Disability,18,3,2,0,1,Mail,Employed,0,1,1,3518,1216.42,72.71,1
CLM108473,PID58473,86,F,LA,Disability,21,0,0,0,0,FieldOffice,Retired,1,0,0,1022,1034.58,32.99,0
CLM108474,PID58474,89,F,AZ,Disability,22,2,0,0,1,Online,Employed,0,1,0,535,1485.87,51.04,0
CLM108475,PID58475,69,F,NJ,Retirement,21,0,0,0,0,Online,Retired,0,1,0,3633,1228.45,71.87,0
CLM108476,PID58476,21,F,VA,Retirement,22,1,0,0,0,Online,Retired,0,1,0,47,663.03,53.73,0
CLM108477,PID58477,51,M,NC,Retirement,21,3,1,0,0,FieldOffice,Disabled,0,1,0,259,1048.81,64.37,0
CLM108478,PID58478,86,M,AZ,Disability,9,3,1,0,0,Phone,Retired,0,1,0,1457,1577.47,56.18,0
CLM108479,PID58479,50,F,NC,Retirement,30,0,0,1,0,FieldOffice,Employed,0,1,0,1606,713.26,39.99,0
CLM108480,PID58480,86,F,IL,Disability,21,4,0,0,0,FieldOffice,Retired,0,1,2,681,1519.25,67.55,0
CLM108481,PID58481,55,F,WA,Retirement,23,1,0,0,1,FieldOffice,Employed,0,1,0,1920,743.94,21.27,0
CLM108482,PID58482,43,M,NJ,Disability,13,2,1,0,0,Mail,Retired,0,1,0,3123,1252.75,54.45,0
CLM108483,PID58483,18,M,AZ,Retirement,10,1,0,0,0,Phone,Retired,0,1,1,2011,475.85,27.53,0
CLM108484,PID58484,21,M,GA,Retirement,24,0,0,0,0,Phone,Disabled,0,1,2,159,1490.93,185.58,1
CLM108485,PID58485,56,M,NY,Retirement,41,0,0,0,0,Online,Employed,0,1,0,1612,1032.01,49.82,0
CLM108486,PID58486,71,F,PA,Retirement,40,2,1,0,1,Mail,Retired,0,1,1,1989,1874.13,67.35,0
CLM108487,PID58487,50,M,LA,Retirement,16,0,0,0,0,Online,Disabled,0,1,0,646,1295.91,72.78,0
CLM108488,PID58488,50,F,WA,Survivors,18,2,1,0,0,FieldOffice,Retired,0,1,1,1434,1261.79,61.7,0
CLM108489,PID58489,89,F,LA,Retirement,27,2,0,0,0,FieldOffice,Disabled,0,1,0,1489,1896.94,63.86,0
CLM108490,PID58490,37,M,WA,Retirement,0,1,0,0,0,Online,Unemployed,0,1,1,1364,527.59,16.19,0
CLM108491,PID58491,33,F,OH,Disability,19,4,0,0,1,Online,Retired,0,1,0,1077,766.46,24.42,0
CLM108492,PID58492,38,M,IL,Disability,27,1,0,0,0,Online,Employed,0,1,1,2088,1387.52,69.33,0
CLM108493,PID58493,62,F,WA,Retirement,23,2,0,0,1,Online,Employed,0,1,1,1098,1044.04,63.73,0
CLM108494,PID58494,79,M,MI,Disability,6,2,1,0,0,Phone,Employed,0,1,0,635,974.63,40.99,0
CLM108495,PID58495,48,F,NC,Disability,7,1,0,0,1,Online,Employed,0,1,0,2352,1204.67,62.4,0
CLM108496,PID58496,59,F,PA,Retirement,11,4,1,0,0,Online,Unemployed,0,1,1,364,1048.04,90.75,0
CLM108497,PID58497,29,M,WA,Disability,24,0,0,0,1,Phone,Retired,0,1,0,1707,1753.47,79.06,0
CLM108498,PID58498,82,M,PA,Retirement,17,1,1,0,1,Online,Employed,0,1,2,1514,871.27,48.4,0
CLM108499,PID58499,20,M,VA,Retirement,41,2,1,0,1,Online,Employed,0,1,0,3219,1120.31,77.27,1
CLM108500,PID58500,26,M,OH,SSI,12,3,2,0,1,FieldOffice,Retired,0,0,0,3102,367.59,26.86,0
CLM108501,PID58501,68,M,MI,Retirement,37,1,0,0,0,Online,Employed,0,1,0,2740,1785.83,61.5,0
CLM108502,PID58502,33,M,WA,Retirement,13,0,0,0,1,Online,Retired,0,1,0,2037,918.81,39.53,0
CLM108503,PID58503,20,F,VA,SSI,45,2,1,1,0,Mail,Employed,0,1,1,2365,1048.14,33.75,0
CLM108504,PID58504,41,F,TX,Disability,32,0,0,1,0,Online,Unemployed,0,1,1,2307,1758.8,49.0,0
CLM108505,PID58505,30,F,OH,Disability,3,2,1,0,0,Online,Unemployed,0,1,0,376,463.13,13.51,0
CLM108506,PID58506,19,M,GA,Disability,37,0,0,0,0,Phone,Disabled,0,1,0,663,1354.53,92.76,0
CLM108507,PID58507,88,F,VA,Disability,20,1,0,0,0,Online,Retired,1,1,0,874,1385.23,43.97,0
CLM108508,PID58508,38,M,CA,Disability,34,1,0,0,1,FieldOffice,Employed,0,1,0,623,1035.7,43.36,0
CLM108509,PID58509,36,F,VA,Retirement,25,1,0,0,0,Online,Retired,0,1,0,2961,1072.37,40.27,0
CLM108510,PID58510,64,M,NJ,Retirement,21,1,0,1,1,Online,Retired,1,1,0,484,757.18,25.51,0
CLM108511,PID58511,39,F,WA,Retirement,22,2,0,0,0,Phone,Retired,0,1,1,2594,844.5,74.63,0
CLM108512,PID58512,50,F,CA,Retirement,13,1,1,0,0,Online,Employed,0,1,1,1273,809.11,39.33,1
CLM108513,PID58513,49,M,OH,Retirement,21,1,1,0,1,Online,Employed,0,1,1,632,1373.44,82.59,0
CLM108514,PID58514,81,F,VA,Disability,12,1,0,0,0,Online,Employed,0,1,2,2675,1322.89,40.87,0
CLM108515,PID58515,56,F,AZ,Retirement,20,0,0,0,1,Mail,Employed,0,1,0,3624,575.55,31.87,0
CLM108516,PID58516,89,F,IL,Retirement,27,1,0,0,1,FieldOffice,Retired,0,1,2,440,935.07,26.49,0
CLM108517,PID58517,59,F,CA,Disability,36,0,0,0,0,Online,Retired,0,1,0,3274,1015.97,74.24,0
CLM108518,PID58518,26,F,AZ,Disability,40,0,0,0,1,Online,Employed,0,1,2,1756,1266.85,53.97,0
CLM108519,PID58519,42,M,NJ,Survivors,25,1,0,0,1,FieldOffice,Retired,0,1,0,409,970.23,37.2,0
CLM108520,PID58520,19,F,VA,Disability,14,0,0,0,0,Phone,Retired,0,1,0,733,785.46,29.37,0
CLM108521,PID58521,36,M,CA,SSI,24,2,1,0,1,Mail,Employed,0,1,1,2211,881.73,57.38,0
CLM108522,PID58522,37,F,TX,Disability,23,1,1,0,0,FieldOffice,Employed,0,1,0,2931,1703.0,80.83,0
CLM108523,PID58523,87,M,LA,Disability,38,2,0,0,1,Online,Employed,0,1,0,2276,2428.23,296.93,0
CLM108524,PID58524,34,M,NC,Survivors,34,1,0,0,0,Online,Employed,0,1,0,2757,1159.48,51.92,1
CLM108525,PID58525,85,F,GA,Survivors,27,0,0,0,0,FieldOffice,Retired,0,1,2,2508,1154.68,77.63,0
CLM108526,PID58526,20,F,WA,Disability,40,1,0,0,0,Online,Employed,0,1,2,2132,2128.46,60.56,0
CLM108527,PID58527,68,F,WA,Disability,20,2,1,1,0,Phone,Retired,0,1,0,3010,1330.07,138.69,1
CLM108528,PID58528,43,M,NY,Retirement,31,0,0,0,1,FieldOffice,Disabled,0,1,2,883,1802.47,116.36,0
CLM108529,PID58529,73,M,GA,Survivors,20,1,0,0,0,Online,Employed,0,1,1,440,1129.98,32.62,0
CLM108530,PID58530,81,M,PA,Disability,20,5,1,0,0,Online,Unemployed,0,1,0,1514,1112.62,76.59,0
CLM108531,PID58531,25,F,VA,Survivors,4,2,1,0,0,Online,Employed,0,1,0,2580,341.19,23.18,0
CLM108532,PID58532,54,F,NC,Retirement,26,2,2,0,0,FieldOffice,Employed,1,1,0,919,1609.56,75.0,0
CLM108533,PID58533,44,F,PA,Retirement,26,1,0,1,0,Online,Disabled,0,1,1,401,764.17,33.41,0
CLM108534,PID58534,62,F,OH,Retirement,24,0,0,0,0,Online,Unemployed,0,1,1,3200,785.57,36.01,0
CLM108535,PID58535,21,F,NC,Survivors,30,2,1,0,0,Online,Retired,1,1,0,974,742.17,30.97,0
CLM108536,PID58536,54,F,LA,Survivors,35,0,0,0,1,FieldOffice,Unemployed,0,1,2,1762,1332.57,40.89,0
CLM108537,PID58537,88,M,MI,Retirement,25,1,0,0,1,Phone,Retired,0,0,1,2016,1206.69,42.63,0
CLM108538,PID58538,50,F,LA,Disability,31,0,0,0,0,Online,Disabled,0,1,1,3117,1948.76,108.38,0
CLM108539,PID58539,48,M,NJ,Retirement,29,1,0,0,1,FieldOffice,Retired,0,1,0,3223,1284.68,55.97,0
CLM108540,PID58540,72,F,NY,Retirement,36,0,0,0,1,Online,Disabled,0,1,0,3344,1702.46,75.64,0
CLM108541,PID58541,29,M,MI,Disability,30,0,0,0,0,Online,Retired,0,1,1,2804,1883.12,129.2,0
CLM108542,PID58542,28,M,NJ,Disability,43,2,1,1,1,FieldOffice,Unemployed,0,1,1,2036,1958.19,197.3,0
CLM108543,PID58543,89,M,PA,Survivors,28,0,0,0,0,Online,Unemployed,0,1,1,2539,1467.33,47.5,0
CLM108544,PID58544,49,M,PA,Retirement,16,0,0,0,0,Online,Disabled,0,1,1,2333,1239.39,36.39,0
CLM108545,PID58545,74,M,LA,Disability,38,5,0,0,1,Mail,Employed,0,1,0,993,1782.94,216.67,0
CLM108546,PID58546,55,M,AZ,Disability,31,2,0,1,0,FieldOffice,Employed,0,1,1,902,1705.41,174.96,0
CLM108547,PID58547,77,F,NY,Retirement,30,0,0,1,0,Phone,Employed,0,1,1,2437,1291.18,136.93,0
CLM108548,PID58548,36,M,PA,SSI,10,0,0,0,0,Mail,Unemployed,0,1,1,1110,637.08,19.69,0
CLM108549,PID58549,73,M,LA,Survivors,40,1,1,0,1,Mail,Retired,1,1,0,3108,959.93,44.27,0
CLM108550,PID58550,31,M,VA,Retirement,35,4,0,1,0,Online,Unemployed,0,1,0,3024,1649.29,75.11,0
CLM108551,PID58551,50,F,MI,Disability,28,1,0,0,0,Online,Disabled,0,1,1,3131,1809.53,89.59,0
CLM108552,PID58552,27,F,VA,Retirement,0,1,0,0,0,Online,Retired,0,1,1,767,666.04,29.85,0
CLM108553,PID58553,81,M,OH,Disability,22,1,1,0,0,Online,Employed,0,1,0,421,1487.28,140.86,0
CLM108554,PID58554,81,M,NC,Disability,44,2,1,0,1,Online,Disabled,0,1,1,3137,1654.12,49.27,0
CLM108555,PID58555,79,F,NJ,Retirement,30,0,0,0,0,Phone,Retired,0,1,0,2792,1729.06,62.03,0
CLM108556,PID58556,85,F,NC,Survivors,13,0,0,0,0,Online,Employed,0,1,0,1639,1412.58,41.37,1
CLM108557,PID58557,60,F,OH,Disability,19,1,0,0,0,Online,Unemployed,0,1,0,1623,1515.9,175.87,0
CLM108558,PID58558,76,F,NY,SSI,21,4,0,0,0,Online,Unemployed,0,1,0,1694,1395.89,51.93,0
CLM108559,PID58559,69,F,NC,Retirement,36,3,0,0,1,FieldOffice,Retired,0,1,0,3258,1055.72,34.49,0
CLM108560,PID58560,36,F,AZ,Survivors,10,2,1,0,0,FieldOffice,Disabled,0,1,0,3251,1030.01,32.52,0
CLM108561,PID58561,38,M,NY,Disability,36,1,1,0,0,Mail,Unemployed,0,1,1,2065,1956.05,111.08,0
CLM108562,PID58562,39,F,IL,Retirement,33,0,0,0,0,Online,Retired,0,1,0,3341,1700.78,101.19,0
CLM108563,PID58563,26,F,WA,Retirement,45,0,0,0,1,FieldOffice,Unemployed,0,1,0,29,1511.88,46.35,0
CLM108564,PID58564,26,M,IL,Survivors,30,4,0,0,0,Phone,Disabled,0,1,1,853,1326.97,56.36,0
CLM108565,PID58565,44,M,GA,Disability,13,2,1,0,0,Mail,Disabled,0,1,1,1280,1182.21,51.54,0
CLM108566,PID58566,34,M,VA,Retirement,25,3,2,0,0,FieldOffice,Retired,0,1,0,180,1143.59,85.08,0
CLM108567,PID58567,61,F,GA,SSI,15,2,0,1,0,FieldOffice,Employed,0,1,1,3595,443.43,47.55,0
CLM108568,PID58568,62,M,NC,Retirement,29,2,0,0,0,Online,Retired,0,1,2,2479,936.08,33.99,0
CLM108569,PID58569,25,F,IL,Disability,42,1,0,0,0,Online,Employed,0,1,0,1024,1229.04,126.56,0
CLM108570,PID58570,35,M,WA,Disability,16,2,0,0,0,FieldOffice,Retired,0,1,0,3098,1482.05,82.86,0
CLM108571,PID58571,50,M,AZ,Disability,34,0,0,0,1,Phone,Unemployed,0,1,0,3321,1420.6,43.43,0
CLM108572,PID58572,18,F,IL,Retirement,19,0,0,0,0,Online,Retired,0,1,1,1288,793.1,23.67,0
CLM108573,PID58573,23,F,PA,Disability,9,1,0,0,0,Online,Retired,0,1,1,1384,733.33,40.94,0
CLM108574,PID58574,58,F,VA,Disability,41,2,1,0,0,Online,Employed,1,1,0,413,2090.83,108.77,0
